time,reference_north,reference_east,nav_north,nav_east,position_error,gps_speed,ai_speed,heading_deg
1203.021,36.51279298055158,0.877175177310163,9.90474553065909,-0.14412028594963877,26.62764040464354,11.8,10.98731790270124,16.476932836932395
1203.119,36.51279298055158,0.877175177310163,10.181510233546026,-0.05670752463745975,26.34783839338152,11.8,10.661905016217913,17.528087360418905
1203.22,36.51279298055158,0.877175177310163,10.469829424320034,0.04083929734776953,26.056389014890705,11.8,10.848962920052665,18.692183146188814
1203.32,36.51279298055158,0.877175177310163,10.752868232295137,0.14296260457304136,25.7703859330395,11.8,10.832359722682408,19.839964132860537
1203.42,36.51279298055158,0.877175177310163,11.030809379826598,0.24941564421418536,25.489714989756354,11.8,10.714674813406807,20.957123915594156
1203.52,36.51279298055158,0.877175177310163,11.307622960723528,0.3619411661796957,25.21043557367989,11.8,10.757180213928223,22.12188443241306
1203.62,36.51279298055158,0.877175177310163,11.584503605983215,0.48058168162822706,24.93144395222698,11.8,10.844217300415039,23.194636213220743
1203.72,36.51279298055158,0.877175177310163,11.860755225946333,0.6054229897481165,24.653535541701263,11.8,10.913422993251256,24.318761957040405
1203.82,36.51279298055158,0.877175177310163,12.134454021600538,0.7362144707831837,24.37874648783843,11.8,10.92037568773542,25.541572149576172
1203.92,36.51279298055158,0.877175177310163,12.40391662923037,0.8720357508661252,24.108876899121604,11.8,10.863265718732562,26.750160171564055
1204.02,47.533422568945284,-1.416975286422957,12.667764355345268,1.0115843568244316,34.95013626022628,10.88,10.745227268763951,27.874285915381158
1204.12,47.533422568945284,-1.416975286422957,12.92636683228529,1.1547931252206127,34.70248261325721,10.88,10.641882078988212,28.976788154993734
1204.22,47.533422568945284,-1.416975286422957,13.177897919061017,1.3005268056118406,34.46283348172374,10.88,10.465181623186384,30.087417349209193
1204.32,47.533422568945284,-1.416975286422957,13.424472411179925,1.450053633860175,34.22923218091024,10.88,10.381319727216448,31.233311721420122
1204.42,47.533422568945284,-1.416975286422957,13.668654878809894,1.6045438770459766,33.99929512154697,10.88,10.402213096618652,32.32086616953808
1204.52,47.533422568945284,-1.416975286422957,13.910004213821068,1.7638950507782416,33.7735428699121,10.88,10.411552156720843,33.43483322010473
1204.62,47.533422568945284,-1.416975286422957,14.143643332346837,1.9250414902405562,33.556615347860706,10.88,10.217622756958008,34.594949762866285
1204.719,47.533422568945284,-1.416975286422957,14.369072633337417,2.0866216697268767,33.348902504919046,10.88,10.085684095110212,35.63168758712625
1204.82,47.533422568945284,-1.416975286422957,14.596182291878172,2.2562571632508144,33.141430773257035,10.88,10.103865895952497,36.75723403449187
1204.92,47.533422568945284,-1.416975286422957,14.820733061153927,2.4303979918054956,32.93815926816781,10.88,10.229834147862025,37.79384989216816
1205.02,57.66349623086833,-4.993151009282107,15.041826172652359,2.6099488168339104,43.29450179315278,10.76,10.25340815952846,39.08022447961389
1205.12,57.66349623086833,-4.993151009282107,15.256810735147154,2.7909491652342373,43.115185146997966,10.76,10.117184230259486,40.09478146051542
1205.219,57.66349623086833,-4.993151009282107,15.461492664340772,2.9707132886906,42.946853663402734,10.76,9.905993325369698,41.291570948178524
1205.319,57.66349623086833,-4.993151009282107,15.664203917265821,3.15702207920884,42.782775461811646,10.76,9.911632129124232,42.58563711765673
1205.419,57.66349623086833,-4.993151009282107,15.86402712755473,3.347782041963054,42.62354726538164,10.76,9.945300783429827,43.67072445455671
1205.519,57.66349623086833,-4.993151009282107,16.059747185595228,3.5415167423192795,42.47013642846332,10.76,9.914028440202985,44.70792080898782
1205.62,57.66349623086833,-4.993151009282107,16.258086949992826,3.7438379369592028,42.3171701979652,10.76,10.098679678780693,45.569338329358004
1205.721,57.66349623086833,-4.993151009282107,16.453318269125646,3.9524566359891518,42.16992605852704,10.76,10.184148515973773,46.898624626073826
1205.819,57.66349623086833,-4.993151009282107,16.64150198611473,4.1618954392464,42.03116566657784,10.76,10.343130656651088,48.059858749622265
1205.92,57.66349623086833,-4.993151009282107,16.83671017021595,4.388143901802514,41.89075261022439,10.76,10.651082038879395,49.21222850089734
1206.019,67.90488938409456,-9.513976923099886,17.030098652043417,4.622986039627538,52.80244363511525,11.47,11.062552997044154,50.52912857258348
1206.121,67.90488938409456,-9.513976923099886,17.231711677392823,4.87932474533187,52.67768096465005,11.47,11.51028483254569,51.81458585062638
1206.22,67.90488938409456,-9.513976923099886,17.428888081519407,5.140451105449323,52.560241326895536,11.47,11.898496900285993,52.943561707114284
1206.321,67.90488938409456,-9.513976923099886,17.630518603054302,5.418350499476254,52.44508327464582,11.47,12.237891742161342,54.03715471048157
1206.42,67.90488938409456,-9.513976923099886,17.83019965268465,5.705047915087464,52.33634749122575,11.47,12.704807690211705,55.14328656833553
1206.52,67.90488938409456,-9.513976923099886,18.034088681632547,6.008491004931928,52.23067846851563,11.47,13.160865647452217,56.10211586054888
1206.62,67.90488938409456,-9.513976923099886,18.23741388117187,6.324800167151222,52.13180394488655,11.47,13.536795752389091,57.26687637736778
1206.72,67.90488938409456,-9.513976923099886,18.434401835804028,6.646074311619595,52.0430244526039,11.47,13.566858291625977,58.48562309260613
1206.82,67.90488938409456,-9.513976923099886,18.624943766953834,6.971252983780389,51.964178480093835,11.47,13.568103245326451,59.63137234062776
1206.92,67.90488938409456,-9.513976923099886,18.81095036393231,7.302745140887788,51.89428667486258,11.47,13.684049606323242,60.70238263116638
1207.02,78.48024100964841,-14.84450300057936,18.987503353679266,7.631610254922313,63.5968670680884,12.42,13.437369346618652,61.770635562106
1207.122,78.48024100964841,-14.84450300057936,19.158097058043666,7.966733694930954,63.556819324078134,12.42,13.272180693490165,63.021750651994736
1207.219,78.48024100964841,-14.84450300057936,19.31013453950129,8.279235250147181,63.5280156338655,12.42,12.897781235831124,64.05626674944354
1207.319,78.48024100964841,-14.84450300057936,19.457578881160657,8.59734928467885,63.507441164776026,12.42,12.622422082083565,65.13250151079424
1207.42,78.48024100964841,-14.84450300057936,19.60091069337125,8.920388130175557,63.49445321403995,12.42,12.596765654427665,66.07321633943765
1207.52,78.48024100964841,-14.84450300057936,19.73481712295292,9.241659124890736,63.491480007651134,12.42,12.530171394348145,67.37352284905542
1207.62,78.48024100964841,-14.84450300057936,19.86366129237619,9.56644012637072,63.496437396900625,12.42,12.57856273651123,68.36123185493791
1207.72,78.48024100964841,-14.84450300057936,19.98825237625546,9.896169031804837,63.50916144071631,12.42,12.689379010881696,69.30046938159896
1207.82,78.48024100964841,-14.84450300057936,20.10609947068109,10.224533935220503,63.529497190674256,12.42,12.559380395071846,70.25741205935151
1207.92,78.48024100964841,-14.84450300057936,20.217333274733488,10.554496570470505,63.558442373436115,12.42,12.535461562020439,71.37050836478494
1208.02,89.94614856088197,-20.714829187186616,20.321114466397486,10.88408511622215,76.46003372882004,13.39,12.439505304609026,72.52177233199967
1208.12,89.94614856088197,-20.714829187186616,20.418211219293706,11.21549497092434,76.50934368962962,13.39,12.432268960135323,73.67042406380715
1208.22,89.94614856088197,-20.714829187186616,20.509749377804035,11.548482829417392,76.56588557440244,13.39,12.432262556893486,74.62910823183338
1208.32,89.94614856088197,-20.714829187186616,20.59431267080292,11.879242937387891,76.62930691965327,13.39,12.290359905787877,75.65875812842131
1208.42,89.94614856088197,-20.714829187186616,20.67211344515516,12.211611060385726,76.70099353067013,13.39,12.28869002205985,76.82540525970367
1208.52,89.94614856088197,-20.714829187186616,20.743754926199443,12.54757065045609,76.78123812318191,13.39,12.366476740155901,77.96230193217848
1208.62,89.94614856088197,-20.714829187186616,20.80984045953214,12.890703389424448,76.87106684339979,13.39,12.579791613987513,79.09861810789613
1208.72,89.94614856088197,-20.714829187186616,20.87021077022143,13.239918676245669,76.97018958095701,13.39,12.758223806108747,80.19197752358578
1208.82,89.94614856088197,-20.714829187186616,20.924466761533104,13.593297564230628,77.07814294339141,13.39,12.87070996420724,81.2712598929116
1208.92,89.94614856088197,-20.714829187186616,20.970992961254392,13.952277454182534,77.1970230829978,13.39,13.031365939549037,82.61524878350937
1209.022,102.30261203937717,-26.855055428327795,21.010445225742156,14.322444126884768,91.12630166354492,13.48,13.138699122837611,83.91639688889565
1209.12,102.30261203937717,-26.855055428327795,21.042095651762033,14.680533015465604,91.26048778608434,13.48,13.205568177359444,84.94892036896083
1209.219,102.30261203937717,-26.855055428327795,21.06785493378468,15.044619770212599,91.40387597770561,13.48,13.272612980433873,85.95304443416109
1209.319,102.30261203937717,-26.855055428327795,21.087012396758084,15.416817139199,91.55809541310596,13.48,13.416842596871513,87.05351493512356
1209.419,102.30261203937717,-26.855055428327795,21.097995990360186,15.795359943996791,91.72375700493349,13.48,13.63327625819615,88.33800290811142
1209.52,102.30261203937717,-26.855055428327795,21.10055724898262,16.17999765951598,91.90097658053351,13.48,13.710163116455078,89.61847958623963
1209.62,102.30261203937717,-26.855055428327795,21.094947230834237,16.56867743429719,92.08857366351853,13.48,13.993929318019322,90.82692248403546
1209.72,102.30261203937717,-26.855055428327795,21.07915709776537,16.96245179265832,92.28880523505119,13.48,14.187269483293806,92.29629867418194
1209.82,102.30261203937717,-26.855055428327795,21.057119170976836,17.359463994163967,92.49731801080068,13.48,14.314441953386579,93.17719627674539
1209.92,102.30261203937717,-26.855055428327795,21.02766341822488,17.75683806856436,92.71374393664077,13.48,14.344714709690638,94.23935399173716
1210.021,114.21379755424154,-32.725381614935046,20.990124490694267,18.15460427240585,106.20464294631924,13.41,14.240802764892578,95.3912840167161
1210.119,114.21379755424154,-32.725381614935046,20.94532630488245,18.53655840265636,106.42741293275743,13.41,14.127144813537598,96.68947764266717
1210.22,114.21379755424154,-32.725381614935046,20.89110442915145,18.93371378312513,106.6667107839443,13.41,14.287353106907435,97.7742761201658
1210.32,114.21379755424154,-32.725381614935046,20.831482726722847,19.320843601425764,106.90681120404801,13.41,14.10098648071289,98.75530941334084
1210.421,114.21379755424154,-32.725381614935046,20.765215596341253,19.708995341640172,107.15410097969482,13.41,14.035289083208356,99.6884023195626
1210.52,114.21379755424154,-32.725381614935046,20.694182056749778,20.084357115070556,107.40012564019725,13.41,13.891776493617467,100.71594507518664
1210.619,114.21379755424154,-32.725381614935046,20.614525324887623,20.46201916461353,107.65557748462932,13.41,14.035318783351354,101.91029212274121
1210.719,114.21379755424154,-32.725381614935046,20.525696595955665,20.84603234865546,107.9229199717481,13.41,14.189511707850865,103.0244042974997
1210.82,114.21379755424154,-32.725381614935046,20.428013299990774,21.230878210107313,108.1991280117005,13.41,14.152262006487165,104.2422932665119
1210.92,114.21379755424154,-32.725381614935046,20.323840089835578,21.60928029151178,108.4784752711608,13.41,14.129263605390276,105.39210599183632
1211.02,127.12685848608879,-38.19085771969646,20.212530269203114,21.986543827113955,122.68656501424276,13.2,14.160299301147461,106.43844517019284
1211.12,127.12685848608879,-38.19085771969646,20.09468370118059,22.362015302783142,122.97372430915344,13.2,14.167115756443568,107.42513830675027
1211.22,127.12685848608879,-38.19085771969646,19.97067269415761,22.731669517905456,123.26395449802517,13.2,14.0364442552839,108.54549082164831
1211.32,127.12685848608879,-38.19085771969646,19.84132383366333,23.090218524618876,123.55385971841744,13.2,13.722023146493095,109.83723500409786
1211.42,127.12685848608879,-38.19085771969646,19.707487278691648,23.44011979234255,123.84384804939663,13.2,13.486463001796178,110.93175541330184
1211.52,127.12685848608879,-38.19085771969646,19.566063225847618,23.78928024131308,124.14049371047828,13.2,13.561720439365931,112.04993106535798
1211.62,127.12685848608879,-38.19085771969646,19.418436662468736,24.135810698234938,124.44162377522096,13.2,13.559960910252162,113.07464673950996
1211.72,127.12685848608879,-38.19085771969646,19.25897994264307,24.48699194756917,124.75572956933044,13.2,13.884743826729911,114.4208124929471
1211.82,127.12685848608879,-38.19085771969646,19.09157696540446,24.83576392902799,125.07588532449003,13.2,13.927192279270717,115.63999458075057
1211.92,127.12685848608879,-38.19085771969646,18.911522133660373,25.191547138609824,125.41087778774002,13.2,14.354994228907994,116.84306788354534
1212.02,139.37200247328084,-43.318958756260514,18.72093439576453,25.552195828014458,138.92413815466546,13.1,14.684786251613072,117.85457725647174
1212.12,139.37200247328084,-43.318958756260514,18.519201264388037,25.91540432506166,139.27956271941878,13.1,14.956978389195033,119.04865285952766
1212.22,139.37200247328084,-43.318958756260514,18.311254919076823,26.273725735977496,139.6382695868826,13.1,14.914427484784808,120.12808035304523
1212.32,139.37200247328084,-43.318958756260514,18.0976436135768,26.626301382085625,139.9993197578231,13.1,14.84053339276995,121.20997495777831
1212.42,139.37200247328084,-43.318958756260514,17.880846706004146,26.966766388801023,140.3573442639744,13.1,14.530686378479004,122.48764209386943
1212.52,139.37200247328084,-43.318958756260514,17.659875131253344,27.29950326867551,140.7153478512179,13.1,14.379387310573033,123.5882577190212
1212.62,139.37200247328084,-43.318958756260514,17.439666496369085,27.618621512860607,141.0660655552018,13.1,13.9579895564488,124.60774892235868
1212.72,139.37200247328084,-43.318958756260514,17.218893142630364,27.926025017462962,141.41156187548447,13.1,13.624836649213519,125.68543492560475
1212.82,139.37200247328084,-43.318958756260514,16.997981649814776,28.22263416170237,141.75189765834398,13.1,13.314105987548828,126.67836840230174
1212.92,139.37200247328084,-43.318958756260514,16.771433592717376,28.513113104445292,142.09414498014826,13.1,13.261592728751046,127.95110131595689
1213.02,151.171868497633,-48.44705979282457,16.541352473555328,28.79330075883896,155.21420406348258,13.38,13.051797049386161,129.39174291662016
1213.12,151.171868497633,-48.44705979282457,16.310024361603908,29.065725744887686,155.5504706697668,13.38,12.866062981741768,130.33605978990428
1213.221,151.171868497633,-48.44705979282457,16.070652075501112,29.333441725847603,155.8914529255401,13.38,12.800503594534737,131.80078178503538
1213.32,151.171868497633,-48.44705979282457,15.830059353445,29.59328940737675,156.22964317219436,13.38,12.877332278660365,132.79657281928417
1213.42,151.171868497633,-48.44705979282457,15.575730597718469,29.857450677463294,156.58195609125613,13.38,13.200974328177315,133.9135874778285
1213.519,151.171868497633,-48.44705979282457,15.311858468306088,30.118467622861658,156.94102211746218,13.38,13.496658733912877,135.31166276479522
1213.62,151.171868497633,-48.44705979282457,15.038897299845887,30.380243599440668,157.30839013617094,13.38,13.48035934993199,136.19829125932924
1213.72,151.171868497633,-48.44705979282457,14.756208234316162,30.6400938589657,157.68325921865824,13.38,13.823028019496373,137.41050738604943
1213.82,151.171868497633,-48.44705979282457,14.4623506144596,30.89916475602552,158.06744013238858,13.38,14.103090422494072,138.59993901504802
1213.92,151.171868497633,-48.44705979282457,14.15476567134664,31.15926282271466,158.4640434523821,13.38,14.501321111406599,139.78167906201676
1214.02,164.30756841129565,-53.71011085667057,13.83600687267714,31.419003566096833,172.8833622829996,14.12,14.802630288260323,140.82511575658745
1214.12,164.30756841129565,-53.71011085667057,13.503730305486108,31.67891666192658,173.30055859117985,14.12,15.18681812286377,141.9668015273089
1214.22,164.30756841129565,-53.71011085667057,13.162906598116837,31.935206732692095,173.72342737697466,14.12,15.351600510733467,143.05783895596986
1214.32,164.30756841129565,-53.71011085667057,12.813693934993125,32.187419675875155,174.1515999221119,14.12,15.507638931274414,144.16193756166464
1214.42,164.30756841129565,-53.71011085667057,12.465903839609751,32.42802211106163,174.57281876359528,14.12,15.22453076498849,145.32437609145754
1214.52,164.30756841129565,-53.71011085667057,12.12022305928833,32.656341099942225,174.98614833427544,14.12,14.913942881992885,146.55560348697225
1214.62,164.30756841129565,-53.71011085667057,11.78026949780569,32.87253494186008,175.38851577945158,14.12,14.503497123718262,147.5456344798834
1214.72,164.30756841129565,-53.71011085667057,11.443047529373752,33.076084330220965,175.7822670791248,14.12,14.180116653442383,148.88454402385594
1214.82,164.30756841129565,-53.71011085667057,11.117959948478646,33.262908784004175,176.1572090106118,14.12,13.498094831194196,150.11446530166702
1214.919,164.30756841129565,-53.71011085667057,10.798984614922233,33.43912687246226,176.52159906350585,14.12,13.251443862915039,151.0815217464382
1215.02,177.88854628779816,-58.70326186595267,10.469700816018504,33.61365440319608,191.1844210403888,14.36,13.283514295305524,152.07544345659963
1215.12,177.88854628779816,-58.70326186595267,10.137677821129307,33.77956806275628,191.55528628295315,14.36,13.362092971801758,153.4484571850528
1215.22,177.88854628779816,-58.70326186595267,9.796536067587915,33.94274899449783,191.9328195703538,14.36,13.613794599260602,154.4364564393161
1215.32,177.88854628779816,-58.70326186595267,9.450073747877457,34.09850675311739,192.311433072527,14.36,13.67510209764753,155.79292601018994
1215.42,177.88854628779816,-58.70326186595267,9.086448198942112,34.25541487435021,192.70564055187359,14.36,14.25725896017892,156.65931119382617
1215.52,177.88854628779816,-58.70326186595267,8.716459082282872,34.406303119201134,193.10252764061647,14.36,14.38465622493199,157.81347764482675
1215.62,177.88854628779816,-58.70326186595267,8.344181828031594,34.55183780365516,193.49885047321249,14.36,14.389677728925433,158.6479355068167
1215.72,177.88854628779816,-58.70326186595267,7.965587144788604,34.69169179540712,193.89798713066736,14.36,14.529605048043388,159.72562151006278
1215.82,177.88854628779816,-58.70326186595267,7.577522192792716,34.82627861811544,194.3029075218651,14.36,14.78666945866176,160.87267687578804
1215.92,177.88854628779816,-58.70326186595267,7.174804327094753,34.957812238376015,194.71922990963725,14.36,15.251546587262835,161.9121952172502
1216.02,191.6921631461161,-63.359037807052395,6.75846001863452,35.08323426511943,209.50263836805252,14.29,15.65372017451695,163.23528622458684
1216.12,191.6921631461161,-63.359037807052395,6.346384062738015,35.19969746794179,209.9211331024839,14.29,15.41583183833531,164.21835125641198
1216.22,191.6921631461161,-63.359037807052395,5.924723274353389,35.30984370887338,210.34516846391497,14.29,15.689145905630928,165.3603272755146
1216.32,191.6921631461161,-63.359037807052395,5.496435990424737,35.41263670612857,210.7716596157425,14.29,15.856207983834404,166.50375453650756
1216.42,191.6921631461161,-63.359037807052395,5.066198360468334,35.506797566693336,211.19589043426586,14.29,15.855157170976911,167.6550185037249
1216.52,191.6921631461161,-63.359037807052395,4.637111903025369,35.59162086189749,211.61480346746615,14.29,15.746046883719307,168.8177472818937
1216.62,191.6921631461161,-63.359037807052395,4.224266071777137,35.664598447583884,212.0138980599278,14.29,15.09286458151681,169.9755418376266
1216.72,191.6921631461161,-63.359037807052395,3.8206083482018247,35.72821949877961,212.40057830094966,14.29,14.711064066205706,171.04321427181148
1216.82,191.6921631461161,-63.359037807052395,3.4234829063664973,35.7818516267689,212.77690644650855,14.29,14.426301956176758,172.30869097599913
1216.92,191.6921631461161,-63.359037807052395,3.0295566906539184,35.827262475427275,213.1466660266935,14.29,14.275260107857841,173.42410926846125
1217.02,205.94105796806485,-67.81238870722171,2.632472264782997,35.86425486746347,228.2175003008775,14.19,14.35693713596889,174.67768578912694
1217.12,205.94105796806485,-67.81238870722171,2.237242865113268,35.89265326653763,228.5825453053594,14.19,14.26494026184082,175.89019216422298
1217.22,205.94105796806485,-67.81238870722171,1.8347407228945334,35.91361700621203,228.95080912861914,14.19,14.509717396327428,177.0185265095321
1217.32,205.94105796806485,-67.81238870722171,1.4223259988669184,35.92525105057981,229.32380955497845,14.19,14.852836336408343,178.38413890433137
1217.419,205.94105796806485,-67.81238870722171,0.9982312688718968,35.92877947856347,229.70370522045744,14.19,15.422160284859794,179.52331554008722
1217.519,205.94105796806485,-67.81238870722171,0.5515323909995005,35.92352336147462,230.0999710332365,14.19,16.08227280208043,180.6741441347341
1217.62,205.94105796806485,-67.81238870722171,0.08754219311372358,35.909690519406226,230.50800349663118,14.19,16.545612471444265,181.7076412113155
1217.72,205.94105796806485,-67.81238870722171,-0.37968967725909747,35.885436800675386,230.91446451877312,14.19,16.842994008745467,182.9715215494238
1217.819,205.94105796806485,-67.81238870722171,-0.8531906347902478,35.85152988801732,231.32243573363087,14.19,17.262306349618093,184.09589987159495
1217.92,205.94105796806485,-67.81238870722171,-1.34006359113115,35.807906186437464,231.7382766585768,14.19,17.423407827104842,185.12001612058282
1218.02,219.52203584456737,-71.7259394982932,-1.8245400389283972,35.75352612353681,246.06125697822137,14.0,17.550678253173828,186.40435896937845
1218.12,219.52203584456737,-71.7259394982932,-2.305195501431182,35.69325356768695,246.4674493834378,14.0,17.439109529767716,187.14738859211437
1218.22,219.52203584456737,-71.7259394982932,-2.7729889166479844,35.62454549340873,246.85867345820154,14.0,17.02124309539795,188.35568636572367
1218.32,219.52203584456737,-71.7259394982932,-3.22691783705653,35.54611858355859,247.2334742937825,14.0,16.58354936327253,189.8024231823372
1218.42,219.52203584456737,-71.7259394982932,-3.6640437202954494,35.46022472830335,247.5901854136068,14.0,16.037456239972794,191.11680673831933
1218.52,219.52203584456737,-71.7259394982932,-4.084879600388354,35.36737057760602,247.9294853336736,14.0,15.514485222952706,192.4425099810632
1218.62,219.52203584456737,-71.7259394982932,-4.48963343585877,35.270912946370444,248.25300482948467,14.0,14.979190417698451,193.4042417570624
1218.72,219.52203584456737,-71.7259394982932,-4.88481525927943,35.16669597690203,248.56482120601265,14.0,14.712942804609026,194.77362738078634
1218.82,219.52203584456737,-71.7259394982932,-5.270771188379521,35.05676250351321,248.86613176677594,14.0,14.447053773062569,195.89876899392848
1218.92,219.52203584456737,-71.7259394982932,-5.653400628123558,34.93841699909815,249.16111682537758,14.0,14.418480736868721,197.18659482327007
1219.02,232.88037474004545,-75.30211522115236,-6.034357107374228,34.813094376413346,263.06958866132794,13.78,14.437463215419225,198.20956900715055
1219.12,232.88037474004545,-75.30211522115236,-6.4147480020337015,34.68067768169974,263.35977388898704,13.78,14.50006593976702,199.19335965992215
1219.22,232.88037474004545,-75.30211522115236,-6.790182271524894,34.540257230520915,263.6424144253889,13.78,14.43006433759417,200.50687247076849
1219.32,232.88037474004545,-75.30211522115236,-7.160340750088241,34.393636480724275,263.91798543194267,13.78,14.333016668047224,201.6086490894346
1219.42,232.88037474004545,-75.30211522115236,-7.523474839364969,34.23991659071233,264.1845332832174,13.78,14.195881026131767,202.94364028029625
1219.52,232.88037474004545,-75.30211522115236,-7.879751187192579,34.08087354909182,264.4429550372081,13.78,14.045884541102819,204.05615608896997
1219.62,232.88037474004545,-75.30211522115236,-8.22901964389235,33.91542855768102,264.6926744911363,13.78,13.91298702784947,205.34644902952658
1219.72,232.88037474004545,-75.30211522115236,-8.573353896885509,33.74557625880653,264.9364114080679,13.78,13.822119304112025,206.25608122157197
1219.82,232.88037474004545,-75.30211522115236,-8.91137057267829,33.57023728489231,265.17246697493596,13.78,13.708345685686384,207.41706850946926
1219.92,232.88037474004545,-75.30211522115236,-9.245477231992693,33.387884486714725,265.4024194118838,13.78,13.702708653041295,208.62536628307856
1220.02,245.79343567189272,-78.67586590311106,-9.576906989868897,33.198140909079754,278.8006551487992,13.52,13.748432976858956,209.79114266922252
1220.12,245.79343567189272,-78.67586590311106,-9.904304048254533,33.001747912474556,279.0219050998241,13.52,13.744224957057408,210.95793492469153
1220.22,245.79343567189272,-78.67586590311106,-10.230499425522888,32.79803850675771,279.23947913421244,13.52,13.844841139657158,211.98482746168523
1220.32,245.79343567189272,-78.67586590311106,-10.555067216300008,32.5872070635391,279.45308432543715,13.52,13.933169637407575,213.00678577624063
1220.42,245.79343567189272,-78.67586590311106,-10.876400158400115,32.369187445030036,279.66123881982816,13.52,13.979287828717913,214.1563082531865
1220.52,245.79343567189272,-78.67586590311106,-11.197165513238245,32.14145371076087,279.8654094808754,13.52,14.161919866289411,215.37360372652915
1220.62,245.79343567189272,-78.67586590311106,-11.518216612414776,31.90346232369419,280.0661961615002,13.52,14.387111118861608,216.54910343335567
1220.72,245.79343567189272,-78.67586590311106,-11.846268667777277,31.654156095612226,280.26939006333055,13.52,14.833212171282087,217.23335775942982
1220.82,245.79343567189272,-78.67586590311106,-12.182124357645062,31.38806812928804,280.47363360437635,13.52,15.425563131059919,218.38868520394473
1220.92,245.79343567189272,-78.67586590311106,-12.521871279190062,31.108595494751455,280.6767282295611,13.52,15.83725575038365,219.44039397730745
