time,reference_north,reference_east,nav_north,nav_east,position_error,gps_speed,ai_speed
1203.52,36.51279298055158,0.877175177310163,56.491894780583046,0.7122698185062374,19.97978234399421,11.8,58.11183853149414
1203.62,36.51279298055158,0.877175177310163,58.105603842910675,0.7528087055897479,21.593169011446676,11.8,58.111854553222656
1203.72,36.51279298055158,0.877175177310163,59.719283444812795,0.7945005266488641,23.206637730737917,11.8,58.11185150146484
1203.82,36.51279298055158,0.877175177310163,61.332937685546,0.837138588354916,24.820176995849923,11.8,58.11182861328125
1203.92,36.51279298055158,0.877175177310163,62.94656628598647,0.8807526870321033,26.433773547522456,11.8,58.11184463500976
1204.02,47.533422568945284,-1.416975286422957,64.56016437284192,0.925519692988521,17.18712364490142,10.88,58.111882781982416
1204.12,47.533422568945284,-1.416975286422957,66.17372972722562,0.9714848617332336,18.792705841213166,10.88,58.11191711425781
1204.22,47.533422568945284,-1.416975286422957,67.7872618085013,1.0186311474302958,20.39975937707125,10.88,58.11194610595703
1204.32,47.533422568945284,-1.416975286422957,69.40076175029792,1.0668846770450597,22.007954997919263,10.88,58.11196746826172
1204.42,47.533422568945284,-1.416975286422957,71.01422462738061,1.1163675725021178,23.61706779742751,10.88,58.11197357177735
1204.52,47.533422568945284,-1.416975286422957,72.62765081672919,1.1670244885513965,25.226917096406034,10.88,58.11196441650391
1204.62,47.533422568945284,-1.416975286422957,74.24104237474064,1.2187587648597404,26.83736294198824,10.88,58.111948394775396
1204.719,47.533422568945284,-1.416975286422957,75.83825768567104,1.2712632854142083,28.432205640859884,10.88,58.11192932128907
1204.82,47.533422568945284,-1.416975286422957,77.46770088165027,1.3260251372732048,30.059691771987243,10.88,58.11195373535156
1204.92,47.533422568945284,-1.416975286422957,79.08096645970114,1.38158068511844,31.671429413037508,10.88,58.11198730468751
1205.02,57.66349623086833,-4.993151009282107,80.69420472743171,1.4379491990581665,23.91176663785825,10.76,58.11201934814454
1205.12,57.66349623086833,-4.993151009282107,82.3073950462659,1.4956997273720036,25.483856315442726,10.76,58.112052917480476
1205.219,57.66349623086833,-4.993151009282107,83.90442024046258,1.5538285258407132,27.045314453905267,10.76,58.112099456787114
1205.319,57.66349623086833,-4.993151009282107,85.51754865110983,1.6133412930402433,28.62680521417306,10.76,58.112129974365246
1205.419,57.66349623086833,-4.993151009282107,87.13063145682489,1.6740883142996328,30.211986671232403,10.76,58.112144470214844
1205.519,57.66349623086833,-4.993151009282107,88.7436639638272,1.7361698099607683,31.80032366183013,10.76,58.11216278076172
1205.62,57.66349623086833,-4.993151009282107,90.37275850454769,1.8006269174982061,33.40735333735301,10.76,58.112169647216795
1205.721,57.66349623086833,-4.993151009282107,92.00182263758703,1.8658496218229093,35.01666103545358,10.76,58.11217193603516
1205.819,57.66349623086833,-4.993151009282107,93.58245908640558,1.930119527279909,36.58009797061637,10.76,58.112174987792976
1205.92,57.66349623086833,-4.993151009282107,95.21143627200182,1.9974964710770653,38.19315322838908,10.76,58.11219787597656
1206.019,67.90488938409456,-9.513976923099886,96.80812730878787,2.064245869926897,31.13603066507346,11.47,58.112205505371094
1206.121,67.90488938409456,-9.513976923099886,98.45316494878396,2.13392040246046,32.693587323556216,11.47,58.1122055053711
1206.22,67.90488938409456,-9.513976923099886,100.04977279288411,2.202641699315157,34.21363297441236,11.47,58.112222290039064
1206.321,67.90488938409456,-9.513976923099886,101.67857958102199,2.2740149610901654,35.77176123955547,11.47,58.112191009521496
1206.42,67.90488938409456,-9.513976923099886,103.27508175951942,2.345118123864428,37.30534337072233,11.47,58.11217269897462
1206.52,67.90488938409456,-9.513976923099886,104.88764276354243,2.418437573346707,38.86008959382456,11.47,58.11217117309571
1206.62,67.90488938409456,-9.513976923099886,106.50015491755363,2.492824097355489,40.41976982051013,11.47,58.11217193603515
1206.72,67.90488938409456,-9.513976923099886,108.11262250144884,2.568164678909045,41.983805784223314,11.47,58.11216201782227
1206.82,67.90488938409456,-9.513976923099886,109.72503911306447,2.6446121063935837,43.55176472362034,11.47,58.112202453613286
1206.92,67.90488938409456,-9.513976923099886,111.33739618766485,2.72232271942343,45.123272002191904,11.47,58.11223297119141
1207.02,78.48024100964841,-14.84450300057936,112.94969156401042,2.8013021974818315,38.72360343004678,12.42,58.1122314453125
1207.122,78.48024100964841,-14.84450300057936,114.5941843443851,2.8828366647961543,40.23028057068666,12.42,58.11221618652343
1207.219,78.48024100964841,-14.84450300057936,116.15800446370774,2.9615715462198264,41.67337458937323,12.42,58.11219940185547
1207.319,78.48024100964841,-14.84450300057936,117.77012624829545,3.0439935396637314,43.17051529153137,12.42,58.11218566894532
1207.42,78.48024100964841,-14.84450300057936,119.3982856033075,3.1288258962381263,44.69146367039066,12.42,58.112122344970714
1207.52,78.48024100964841,-14.84450300057936,121.0102812654937,3.2136013752336354,46.204972219573705,12.42,58.11203918457032
1207.62,78.48024100964841,-14.84450300057936,122.62219933374826,3.2998138493993454,47.72555624232146,12.42,58.11198959350586
1207.72,78.48024100964841,-14.84450300057936,124.23403421659403,3.3875647044582387,49.2525926792186,12.42,58.11198348999024
1207.82,78.48024100964841,-14.84450300057936,125.84578632770771,3.4768168176916325,50.785486540551126,12.42,58.11197128295898
1207.92,78.48024100964841,-14.84450300057936,127.45747421375799,3.5672435953961092,52.323625495985546,12.42,58.11201629638671
1208.02,89.94614856088197,-20.714829187186616,129.06910155387123,3.6587651639868173,46.0942247194505,13.39,58.11206130981445
1208.12,89.94614856088197,-20.714829187186616,130.68066648639837,3.7513868999951123,47.517330314832364,13.39,58.11207733154298
1208.22,89.94614856088197,-20.714829187186616,132.2921445770766,3.8455060124491602,48.952971755778435,13.39,58.11207427978516
1208.32,89.94614856088197,-20.714829187186616,133.9035428528769,3.9409739943439077,50.400011343930075,13.39,58.1120574951172
1208.42,89.94614856088197,-20.714829187186616,135.51487694911586,4.037504277163382,51.85737188530686,13.39,58.11202545166016
1208.52,89.94614856088197,-20.714829187186616,137.12614324250268,4.1351590781090035,53.32423290534135,13.39,58.11202392578126
1208.62,89.94614856088197,-20.714829187186616,138.73734108537764,4.2339395763095125,54.7998314849307,13.39,58.11203002929688
1208.72,89.94614856088197,-20.714829187186616,140.34846420389303,4.333935544943939,56.28351478704351,13.39,58.11203918457032
1208.82,89.94614856088197,-20.714829187186616,141.9595103394756,4.43517639085295,57.774670783019495,13.39,58.11206665039063
1208.92,89.94614856088197,-20.714829187186616,143.57051342995757,4.537108629319234,59.27253049347926,13.39,58.112086486816416
1209.022,102.30261203937717,-26.855055428327795,145.21368158612043,4.641947465792359,53.22988898126363,13.48,58.11209182739259
1209.12,102.30261203937717,-26.855055428327795,146.79233163724675,4.743921947337008,54.56950174854849,13.48,58.11208877563477
1209.219,102.30261203937717,-26.855055428327795,148.38700213199658,4.8482900352337674,55.9363309825613,13.48,58.11207962036133
1209.319,102.30261203937717,-26.855055428327795,149.9977011934491,4.954912604280217,57.32970953746769,13.48,58.112071990966804
1209.419,102.30261203937717,-26.855055428327795,151.60834536128115,5.0623507054530394,58.73479507684881,13.48,58.11204681396485
1209.52,102.30261203937717,-26.855055428327795,153.2350380408215,5.1717307265185255,60.16499854401111,13.48,58.112052917480476
1209.62,102.30261203937717,-26.855055428327795,154.84556000527022,5.2810023039626595,61.59129473813365,13.48,58.112088012695324
1209.72,102.30261203937717,-26.855055428327795,156.4560531387453,5.390702975640838,63.02685235635559,13.48,58.11210021972657
1209.82,102.30261203937717,-26.855055428327795,158.06643215917038,5.502062572724456,64.47159622412549,13.48,58.112091064453125
1209.92,102.30261203937717,-26.855055428327795,159.6767231248029,5.6147022753704,65.92475853713565,13.48,58.11212615966797
1210.021,114.21379755424154,-32.725381614935046,161.3030376561781,5.729607067582007,60.79623909379877,13.41,58.112151336669925
1210.119,114.21379755424154,-32.725381614935046,162.88099514248708,5.841801153489893,62.09608448031508,13.41,58.112118530273435
1210.22,114.21379755424154,-32.725381614935046,164.5071648509299,5.958709898468322,63.44983632963106,13.41,58.112080383300786
1210.32,114.21379755424154,-32.725381614935046,166.11712845054794,6.075910376212057,64.8035185643012,13.41,58.11205978393555
1210.421,114.21379755424154,-32.725381614935046,167.74307340315752,6.195882962940021,66.183443618856,13.41,58.11202392578125
1210.52,114.21379755424154,-32.725381614935046,169.336723141028,6.314783509722121,67.54754931310902,13.41,58.11196746826172
1210.619,114.21379755424154,-32.725381614935046,170.93030080805775,6.434642766715298,68.92219708418759,13.41,58.111958312988286
1210.719,114.21379755424154,-32.725381614935046,172.53988699383467,6.556883693926803,70.32090071316797,13.41,58.111968231201175
1210.82,114.21379755424154,-32.725381614935046,174.16549254351034,6.681345999003863,71.74326388815533,13.41,58.11195678710937
1210.92,114.21379755424154,-32.725381614935046,175.77491865803768,6.805672266916511,73.16061681373459,13.41,58.11195602416993
1211.02,127.12685848608879,-38.19085771969646,177.38424400060708,6.931310937029031,67.54120892492888,13.2,58.11199722290039
1211.12,127.12685848608879,-38.19085771969646,178.99345754269163,7.058386480623738,68.8305034007351,13.2,58.11203384399415
1211.22,127.12685848608879,-38.19085771969646,180.60258014178706,7.186619676514704,70.13393088542358,13.2,58.11206588745117
1211.32,127.12685848608879,-38.19085771969646,182.21164008516772,7.315652599560349,71.45051186139152,13.2,58.11211166381836
1211.42,127.12685848608879,-38.19085771969646,183.82060261498629,7.44589694704501,72.77976367002883,13.2,58.112118530273435
1211.52,127.12685848608879,-38.19085771969646,185.4294699879205,7.577303184624389,74.12097584690397,13.2,58.11209411621094
1211.62,127.12685848608879,-38.19085771969646,187.03822609789682,7.7100664345064285,75.47361663076103,13.2,58.112099456787114
1211.72,127.12685848608879,-38.19085771969646,188.6469255047378,7.843515515380979,76.83672406555006,13.2,58.11210098266602
1211.82,127.12685848608879,-38.19085771969646,190.2555461275617,7.977915523292706,78.20988956709508,13.2,58.11211471557617
1211.92,127.12685848608879,-38.19085771969646,191.86408438431155,8.11330002263893,79.59260921231696,13.2,58.11212158203125
1212.02,139.37200247328084,-43.318958756260514,193.47250603780554,8.25006885215159,74.74108036690612,13.1,58.11213989257813
1212.12,139.37200247328084,-43.318958756260514,195.08084203458426,8.387840811493096,76.00702550953359,13.1,58.11213836669922
1212.22,139.37200247328084,-43.318958756260514,196.68907142140446,8.526855158135124,77.28670528137486,13.1,58.11214904785157
1212.32,139.37200247328084,-43.318958756260514,198.29719334980496,8.667106631390922,78.57944460432365,13.1,58.112147521972666
1212.42,139.37200247328084,-43.318958756260514,199.90524253122388,8.80818658405949,79.88436914217577,13.1,58.11213760375978
1212.52,139.37200247328084,-43.318958756260514,201.51318521467346,8.9504643783397,81.20110336271935,13.1,58.112103271484386
1212.62,139.37200247328084,-43.318958756260514,203.12100537282467,9.094109203300468,82.52917704436175,13.1,58.11206817626953
1212.72,139.37200247328084,-43.318958756260514,204.72871327600222,9.238999579495777,83.86798335105985,13.1,58.11205062866212
1212.82,139.37200247328084,-43.318958756260514,206.3362926361917,9.385312303449824,85.21711298182977,13.1,58.11206054687501
1212.92,139.37200247328084,-43.318958756260514,207.94379577543202,9.532463573027936,86.57576842801775,13.1,58.1120719909668
1213.02,151.171868497633,-48.44705979282457,209.55125571086586,9.680103194513695,82.38276475300621,13.38,58.11212844848633
1213.12,151.171868497633,-48.44705979282457,211.15857625498182,9.829266445719565,83.63333849265376,13.38,58.11217422485352
1213.221,151.171868497633,-48.44705979282457,212.78192571924663,9.9803989238526,84.90916960458111,13.38,58.112178039550784
1213.32,151.171868497633,-48.44705979282457,214.37300155916537,10.129905900759269,86.17217723911133,13.38,58.112170410156246
1213.42,151.171868497633,-48.44705979282457,215.98003983564774,10.282086163331444,87.45977164912422,13.38,58.112194824218754
1213.519,151.171868497633,-48.44705979282457,217.57095731458222,10.433281163069148,88.74532971826407,13.38,58.112212371826175
1213.62,151.171868497633,-48.44705979282457,219.1938534070562,10.589225751572513,90.06815997841515,13.38,58.1122428894043
1213.72,151.171868497633,-48.44705979282457,220.80058938646633,10.74459075270783,91.38823921555488,13.38,58.11228332519532
1213.82,151.171868497633,-48.44705979282457,222.4072265993174,10.900967455575433,92.71819984313782,13.38,58.11226119995117
1213.92,151.171868497633,-48.44705979282457,224.0137632171423,11.058371870690314,94.05763139580603,13.38,58.11225280761719
1214.02,164.30756841129565,-53.71011085667057,225.62016900292065,11.217092149296064,89.30160514507081,14.12,58.112203979492186
1214.12,164.30756841129565,-53.71011085667057,227.22646284913688,11.376923334496405,90.52684296429622,14.12,58.11213989257813
1214.22,164.30756841129565,-53.71011085667057,228.8326338061648,11.537970959999067,91.76489658342648,14.12,58.11209030151368
1214.32,164.30756841129565,-53.71011085667057,230.4386846939834,11.700207808617819,93.01523707806663,14.12,58.11207656860352
1214.42,164.30756841129565,-53.71011085667057,232.044626431338,11.86351214615727,94.27729876766504,14.12,58.11204223632813
1214.52,164.30756841129565,-53.71011085667057,233.65047356624873,12.027740604680623,95.55052909368683,14.12,58.112029266357425
1214.62,164.30756841129565,-53.71011085667057,235.25617377222596,12.193395741215587,96.83479118869754,14.12,58.11201553344727
1214.72,164.30756841129565,-53.71011085667057,236.86180082217442,12.359750434130305,98.12921691177138,14.12,58.111985778808595
1214.82,164.30756841129565,-53.71011085667057,238.46733161026106,12.527031826683812,99.43354337738182,14.12,58.11198654174805
1214.919,164.30756841129565,-53.71011085667057,240.05665916063612,12.6940655461382,100.7344995177281,14.12,58.112030029296875
1215.02,177.88854628779816,-58.70326186595267,241.67794063800014,12.865941426641939,95.87094289461388,14.36,58.112073516845705
1215.12,177.88854628779816,-58.70326186595267,243.28310447252127,13.036744107194663,97.07253317598317,14.36,58.11212387084961
1215.22,177.88854628779816,-58.70326186595267,244.88811601044154,13.208977185923587,98.28688858883237,14.36,58.11214370727539
1215.32,177.88854628779816,-58.70326186595267,246.4930563519606,13.381873038036773,99.51304173458935,14.36,58.11214599609376
1215.42,177.88854628779816,-58.70326186595267,248.0978135027299,13.556452199704273,100.75121577285401,14.36,58.11211166381837
1215.52,177.88854628779816,-58.70326186595267,249.7024519826745,13.732115268523456,102.0005927030151,14.36,58.112097930908206
1215.62,177.88854628779816,-58.70326186595267,251.30689750451154,13.909527859080418,103.26118112355944,14.36,58.112081146240236
1215.72,177.88854628779816,-58.70326186595267,252.91120579177405,14.088183497435361,104.53226275720148,14.36,58.112106323242195
1215.82,177.88854628779816,-58.70326186595267,254.51539272304205,14.267937735494424,105.81337139456754,14.36,58.11215515136719
1215.92,177.88854628779816,-58.70326186595267,256.11943224909294,14.449014342104164,107.10428111288991,14.36,58.112202453613286
1216.02,191.6921631461161,-63.359037807052395,257.7233893267302,14.630822830351303,102.18875277229424,14.29,58.11221466064453
1216.12,191.6921631461161,-63.359037807052395,259.3271828952451,14.814070884067174,103.37084124112883,14.29,58.11222610473633
1216.22,191.6921631461161,-63.359037807052395,260.9308491687143,14.99842757727451,104.56523334068511,14.29,58.11221771240234
1216.32,191.6921631461161,-63.359037807052395,262.5343867827068,15.183889691946705,105.77150897046786,14.29,58.11217498779297
1216.42,191.6921631461161,-63.359037807052395,264.13779699888767,15.370440846148805,106.98925494335731,14.29,58.11213684082031
1216.52,191.6921631461161,-63.359037807052395,265.74108252178024,15.558057174281927,108.2180684589988,14.29,58.112122344970714
1216.62,191.6921631461161,-63.359037807052395,267.34424185648743,15.74674890822919,109.45758313174944,14.29,58.112123107910165
1216.72,191.6921631461161,-63.359037807052395,268.9472521814908,15.936703459061803,110.70755784862295,14.29,58.11212768554688
1216.82,191.6921631461161,-63.359037807052395,270.5501618295662,16.127509281668758,111.96738419935738,14.29,58.11214294433594
1216.92,191.6921631461161,-63.359037807052395,272.1529326164282,16.31947840279834,113.23692581997338,14.29,58.11214447021485
1217.02,205.94105796806485,-67.81238870722171,273.7555985312338,16.512323401830564,108.21029980583288,14.19,58.11215438842774
1217.12,205.94105796806485,-67.81238870722171,275.3581481578052,16.706129562181303,109.3714420718039,14.19,58.11214218139649
1217.22,205.94105796806485,-67.81238870722171,276.9605594244595,16.901071828019795,110.54474199603871,14.19,58.11212234497071
1217.32,205.94105796806485,-67.81238870722171,278.5628916385521,17.096656682974327,111.72948006116509,14.19,58.11209564208985
1217.419,205.94105796806485,-67.81238870722171,280.14906917357706,17.291353476469304,112.91357695487986,14.19,58.1120719909668
1217.519,205.94105796806485,-67.81238870722171,281.7511334818745,17.48910591713489,114.12060521465288,14.19,58.11203002929688
1217.62,205.94105796806485,-67.81238870722171,283.3690456538844,17.690217151258835,115.35072121866469,14.19,58.11197052001953
1217.72,205.94105796806485,-67.81238870722171,284.9708305376396,17.890190883837196,116.57888788696044,14.19,58.11189880371094
1217.819,205.94105796806485,-67.81238870722171,286.55645992608623,18.089262807496947,117.8046551109485,14.19,58.11189193725586
1217.92,205.94105796806485,-67.81238870722171,288.1739458114753,18.29375719843925,119.06517629346497,14.19,58.11189422607423
1218.02,219.52203584456737,-71.7259394982932,289.77531365148286,18.497038015736866,114.34906520874064,14.0,58.11187362670899
1218.12,219.52203584456737,-71.7259394982932,291.37643467285073,18.702254816078817,115.5002725448379,14.0,58.111878204345714
1218.22,219.52203584456737,-71.7259394982932,292.9774323946031,18.908440788147608,116.6631311607492,14.0,58.11192169189454
1218.32,219.52203584456737,-71.7259394982932,294.57836821572147,19.11510021813006,117.8369531419153,14.0,58.111891174316405
1218.42,219.52203584456737,-71.7259394982932,296.1792068153836,19.32250810803249,119.02160170645826,14.0,58.11187591552735
1218.52,219.52203584456737,-71.7259394982932,297.7799519941696,19.530641039037032,120.21674147740163,14.0,58.111900329589844
1218.62,219.52203584456737,-71.7259394982932,299.380504213838,19.740254956426284,121.42256667652168,14.0,58.11191101074219
1218.72,219.52203584456737,-71.7259394982932,300.9809740608915,19.95050307384109,122.63820260429762,14.0,58.111940002441415
1218.82,219.52203584456737,-71.7259394982932,302.58129459169055,20.16189265129534,123.86369185831866,14.0,58.111977386474614
1218.92,219.52203584456737,-71.7259394982932,304.1815091335842,20.374085651630377,125.09852537176572,14.0,58.11198959350587
1219.02,232.88037474004545,-75.30211522115236,305.7815437691824,20.58763195778254,120.45507071043066,13.78,58.111994171142584
1219.12,232.88037474004545,-75.30211522115236,307.381386718221,20.80261280992947,121.59983361707556,13.78,58.112009429931646
1219.22,232.88037474004545,-75.30211522115236,308.98112879471347,21.018343480787394,122.75567413460428,13.78,58.112011718750004
1219.32,232.88037474004545,-75.30211522115236,310.5807098500235,21.23526343227574,123.92258693829079,13.78,58.11200485229492
1219.42,232.88037474004545,-75.30211522115236,312.1801957155729,21.452888567613407,125.09992951602644,13.78,58.11202621459961
1219.52,232.88037474004545,-75.30211522115236,313.7795216760471,21.671680431026065,126.2877231490189,13.78,58.1120002746582
1219.62,232.88037474004545,-75.30211522115236,315.37873819353473,21.891270037881306,127.48542705193782,13.78,58.111996459960935
1219.72,232.88037474004545,-75.30211522115236,316.977735487929,22.11244722789615,128.6932906638852,13.78,58.11198120117188
1219.82,232.88037474004545,-75.30211522115236,318.57658531893526,22.334690359301415,129.9106859020333,13.78,58.111993408203126
1219.92,232.88037474004545,-75.30211522115236,320.17530093540904,22.557901212466547,131.13728285976546,13.78,58.11201477050782
1220.02,245.79343567189272,-78.67586590311106,321.77386885382134,22.782167845736122,126.75471919694247,13.52,58.11201705932618
1220.12,245.79343567189272,-78.67586590311106,323.3722876037485,23.00748790323883,127.89832957616034,13.52,58.11198043823243
1220.22,245.79343567189272,-78.67586590311106,324.97051536536236,23.23415145634958,129.05294102418438,13.52,58.11194381713868
1220.32,245.79343567189272,-78.67586590311106,326.56854923467057,23.46216853115255,130.21826695657745,13.52,58.11189575195313
1220.42,245.79343567189272,-78.67586590311106,328.16642515495266,23.691274318128134,131.3938384911985,13.52,58.111816406250014
1220.52,245.79343567189272,-78.67586590311106,329.7641634845448,23.921328307357452,132.5792871803401,13.52,58.11176834106446
1220.62,245.79343567189272,-78.67586590311106,331.36175226135015,24.152417234524513,133.77440942492464,13.52,58.111761474609374
1220.72,245.79343567189272,-78.67586590311106,332.95904374513685,24.38555952763742,134.97963047288331,13.52,58.11179962158203
1220.82,245.79343567189272,-78.67586590311106,334.55617922218005,24.61977852506242,136.1940336446708,13.52,58.111853790283206
1220.92,245.79343567189272,-78.67586590311106,336.15312629073975,24.855288865347863,137.41751597385374,13.52,58.11190719604493
1221.024,259.59705253021065,-81.64476650322395,337.8138732769184,25.100756747380444,132.33471873158584,13.35,58.11195297241211
1221.12,259.59705253021065,-81.64476650322395,339.34672001201864,25.328363811598134,133.42885772129975,13.35,58.111983489990244
1221.22,259.59705253021065,-81.64476650322395,340.94326982817176,25.56657037232703,134.57889070478322,13.35,58.11200332641602
1221.32,259.59705253021065,-81.64476650322395,342.5396426374941,25.805960865780637,135.73920607485883,13.35,58.11200637817383
1221.42,259.59705253021065,-81.64476650322395,344.1359092740974,26.046047901968862,136.90920278351302,13.35,58.11195068359375
1221.52,259.59705253021065,-81.64476650322395,345.7320626975171,26.286876228299977,138.08866528157662,13.35,58.11189575195313
1221.62,259.59705253021065,-81.64476650322395,347.32801336107093,26.529047552304807,139.2777639669235,13.35,58.11191177368165
1221.72,259.59705253021065,-81.64476650322395,348.92373882759625,26.77270114771008,140.4763473924093,13.35,58.11192703247071
1221.819,259.59705253021065,-81.64476650322395,350.5033536156803,27.01492460816846,141.67174753445116,13.35,58.11194763183594
1221.919,259.59705253021065,-81.64476650322395,352.0988218105883,27.260263609164006,142.88765833262278,13.35,58.11196212768555
1222.019,272.62143295336114,-84.14134200787248,353.6941310412943,27.506632764272243,137.97844993323642,13.06,58.11195449829102
1222.119,272.62143295336114,-84.14134200787248,355.28926552766825,27.754126228223914,139.12068988582874,13.06,58.11192932128907
1222.22,272.62143295336114,-84.14134200787248,356.90006709117574,28.005914268716857,140.28505003207795,13.06,58.11189804077149
1222.319,272.62143295336114,-84.14134200787248,358.4788026838939,28.253782820579378,141.43603509095084,13.06,58.11183166503906
1222.42,272.62143295336114,-84.14134200787248,360.08934841073943,28.507187414140443,142.61951975589173,13.06,58.11181640625
1222.52,272.62143295336114,-84.14134200787248,361.68377214971383,28.759209626544838,143.8006774061997,13.06,58.11187591552734
1222.62,272.62143295336114,-84.14134200787248,363.2779300880586,29.01291055159727,144.9913285166588,13.06,58.11189193725586
1222.72,272.62143295336114,-84.14134200787248,364.8719315441202,29.267594013214612,146.19077009058628,13.06,58.11189880371094
1222.82,272.62143295336114,-84.14134200787248,366.46567674976893,29.52388321166866,147.39920460412478,13.06,58.11193923950196
1222.92,272.62143295336114,-84.14134200787248,368.05929937561365,29.780942701152714,148.61585817319735,13.06,58.111991882324226
1223.02,286.31373032037584,-86.63791751252103,369.65274913584034,30.039080323475268,143.3837992283139,13.05,58.11204223632813
1223.12,286.31373032037584,-86.63791751252103,371.24603991638924,30.298201624170055,144.5252682822747,13.05,58.11206665039063
1223.22,286.31373032037584,-86.63791751252103,372.8390770796685,30.558871810059035,145.67677597797478,13.05,58.1120330810547
1223.32,286.31373032037584,-86.63791751252103,374.43189648311187,30.82085861696125,146.8379218652981,13.05,58.11197052001954
1223.42,286.31373032037584,-86.63791751252103,376.02449377003063,31.084190596090775,148.00849913520372,13.05,58.11196060180664
1223.52,286.31373032037584,-86.63791751252103,377.616910583296,31.34860747245204,149.18810543791005,13.05,58.111935424804685
1223.62,286.31373032037584,-86.63791751252103,379.2091549425225,31.614064967379463,150.3764984169921,13.05,58.11195983886719
1223.72,286.31373032037584,-86.63791751252103,380.80116188436864,31.88094953584965,151.57373311358927,13.05,58.11200103759766
1223.82,286.31373032037584,-86.63791751252103,382.3930711820418,32.14842179805448,152.77903700187198,13.05,58.1120361328125
1223.92,286.31373032037584,-86.63791751252103,383.9847798865517,32.41708532644321,153.99262198022396,13.05,58.112036895751956
